us,Red,IR,Ratio,Ambient,Vel,Accel,Notes
993186278,-3,-141,0.0213,1617,-0.0546,0.0025,
993253442,-3,-141,0.0213,1617,-0.0546,0.0025,
993316278,-3,-141,0.0213,1617,-0.0546,0.0025,
993377483,-3,-141,0.0213,1617,-0.0546,0.0025,
993440278,-3,-141,0.0213,1617,-0.0546,0.0025,
993502278,-3,-141,0.0213,1617,-0.0546,0.0025,
993566643,-6,-202,0.0297,1623,0.0018,0.0011,
993689278,-6,-202,0.0297,1623,0.0018,0.0011,
993940278,-6,-202,0.0297,1623,0.0018,0.0011,
994002791,-6,-202,0.0297,1623,0.0018,0.0011,
994064278,-6,-202,0.0297,1623,0.0018,0.0011,
994128088,-6,-202,0.0297,1623,0.0018,0.0011,
994190075,-6,-202,0.0297,1623,0.0018,0.0011,
994251273,-6,-202,0.0297,1623,0.0018,0.0011,
994377278,-6,-202,0.0297,1623,0.0018,0.0011,
994441282,-6,-202,0.0297,1623,0.0018,0.0011,
994563279,-6,-202,0.0297,1623,0.0018,0.0011,
994758452,-6,-202,0.0297,1623,0.0018,0.0011,
994820287,-6,-202,0.0297,1623,0.0018,0.0011,
994882615,-6,-202,0.0297,1623,0.0018,0.0011,
994944278,-6,-202,0.0297,1623,0.0018,0.0011,
995007278,3,135,0.0222,1539,-0.082,0.0549,
995071064,3,135,0.0222,1539,-0.082,0.0549,
995510278,3,135,0.0222,1539,-0.082,0.0549,
995572278,3,135,0.0222,1539,-0.082,0.0549,
995633278,3,135,0.0222,1539,-0.082,0.0549,
995759273,3,135,0.0222,1539,-0.082,0.0549,
996010502,3,135,0.0222,1539,-0.082,0.0549,
996071287,4,141,0.0284,1338,-0.2818,-0.0555,
996132278,4,141,0.0284,1338,-0.2818,-0.0555,
996193278,4,141,0.0284,1338,-0.2818,-0.0555,
996322435,4,141,0.0284,1338,-0.2818,-0.0555,
996385278,4,141,0.0284,1338,-0.2818,-0.0555,
996446278,4,141,0.0284,1338,-0.2818,-0.0555,
996573278,4,141,0.0284,1338,-0.2818,-0.0555,
996635314,4,141,0.0284,1338,-0.2818,-0.0555,
996760278,4,141,0.0284,1338,-0.2818,-0.0555,
996822473,4,141,0.0284,1338,-0.2818,-0.0555,
996947276,4,141,0.0284,1338,-0.2818,-0.0555,
997010279,4,141,0.0284,1338,-0.2818,-0.0555,
997071278,4,141,0.0284,1338,-0.2818,-0.0555,
997134289,4,141,0.0284,1338,-0.2818,-0.0555,
997198278,4,141,0.0284,1338,-0.2818,-0.0555,
997321278,4,141,0.0284,1338,-0.2818,-0.0555,
997383278,4,141,0.0284,1338,-0.2818,-0.0555,
997445278,4,141,0.0284,1338,-0.2818,-0.0555,
997572479,4,141,0.0284,1338,-0.2818,-0.0555,
997634278,4,141,0.0284,1338,-0.2818,-0.0555,
997758278,4,141,0.0284,1338,-0.2818,-0.0555,
997822278,4,141,0.0284,1338,-0.2818,-0.0555,
998007272,4,141,0.0284,1338,-0.2818,-0.0555,
998069278,4,141,0.0284,1338,-0.2818,-0.0555,
998133278,4,141,0.0284,1338,-0.2818,-0.0555,
998259493,4,141,0.0284,1338,-0.2818,-0.0555,
998320287,4,141,0.0284,1338,-0.2818,-0.0555,
998384086,4,141,0.0284,1338,-0.2818,-0.0555,
998508941,4,141,0.0284,1338,-0.2818,-0.0555,
998571278,4,141,0.0284,1338,-0.2818,-0.0555,
998632278,4,141,0.0284,1338,-0.2818,-0.0555,
998758278,4,141,0.0284,1338,-0.2818,-0.0555,
998821881,4,141,0.0284,1338,-0.2818,-0.0555,
999010278,4,141,0.0284,1338,-0.2818,-0.0555,
999072287,4,141,0.0284,1338,-0.2818,-0.0555,
999197272,4,141,0.0284,1338,-0.2818,-0.0555,
999385291,4,141,0.0284,1338,-0.2818,-0.0555,
999446137,4,141,0.0284,1338,-0.2818,-0.0555,
999507272,4,141,0.0284,1338,-0.2818,-0.0555,
999570278,4,141,0.0284,1338,-0.2818,-0.0555,
999634278,4,141,0.0284,1338,-0.2818,-0.0555,
999697278,4,141,0.0284,1338,-0.2818,-0.0555,
999757946,4,141,0.0284,1338,-0.2818,-0.0555,
999820283,4,141,0.0284,1338,-0.2818,-0.0555,
1000009278,4,141,0.0284,1338,-0.2818,-0.0555,
1000071276,4,141,0.0284,1338,-0.2818,-0.0555,
1000197278,4,141,0.0284,1338,-0.2818,-0.0555,
1000261272,4,141,0.0284,1338,-0.2818,-0.0555,
1000323278,4,141,0.0284,1338,-0.2818,-0.0555,
1000385276,4,141,0.0284,1338,-0.2818,-0.0555,
1000447278,4,141,0.0284,1338,-0.2818,-0.0555,
1000571278,4,141,0.0284,1338,-0.2818,-0.0555,
1000696276,4,141,0.0284,1338,-0.2818,-0.0555,
1000758280,4,141,0.0284,1338,-0.2818,-0.0555,
1000822087,4,141,0.0284,1338,-0.2818,-0.0555,
1000945282,4,141,0.0284,1338,-0.2818,-0.0555,
1001007276,4,141,0.0284,1338,-0.2818,-0.0555,
1001070279,4,141,0.0284,1338,-0.2818,-0.0555,
1001258278,4,141,0.0284,1338,-0.2818,-0.0555,
1001321181,4,141,0.0284,1338,-0.2818,-0.0555,
1001383283,2,106,0.0189,1661,-0.1002,-0.0187,
1001510278,2,106,0.0189,1661,-0.1002,-0.0187,
1001573317,2,106,0.0189,1661,-0.1002,-0.0187,
1001634125,2,106,0.0189,1661,-0.1002,-0.0187,
1001761770,2,106,0.0189,1661,-0.1002,-0.0187,
1001823278,2,106,0.0189,1661,-0.1002,-0.0187,
1001886278,2,106,0.0189,1661,-0.1002,-0.0187,
1001948276,2,106,0.0189,1661,-0.1002,-0.0187,
1002011283,2,106,0.0189,1661,-0.1002,-0.0187,
1002075278,2,106,0.0189,1661,-0.1002,-0.0187,
1002136278,2,106,0.0189,1661,-0.1002,-0.0187,
1002262422,2,106,0.0189,1661,-0.1002,-0.0187,
1002449278,2,106,0.0189,1661,-0.1002,-0.0187,
1002511278,2,106,0.0189,1661,-0.1002,-0.0187,
1002573429,2,106,0.0189,1661,-0.1002,-0.0187,
1002760278,2,106,0.0189,1661,-0.1002,-0.0187,
1002821470,2,106,0.0189,1661,-0.1002,-0.0187,
1003385278,2,106,0.0189,1661,-0.1002,-0.0187,
1003447275,2,106,0.0189,1661,-0.1002,-0.0187,
1003509103,2,106,0.0189,1661,-0.1002,-0.0187,
1003635278,2,106,0.0189,1661,-0.1002,-0.0187,
1003822078,2,106,0.0189,1661,-0.1002,-0.0187,
1003886278,2,106,0.0189,1661,-0.1002,-0.0187,
1003948278,2,106,0.0189,1661,-0.1002,-0.0187,
1004009288,2,106,0.0189,1661,-0.1002,-0.0187,
1004260278,2,106,0.0189,1661,-0.1002,-0.0187,
1004383278,2,106,0.0189,1661,-0.1002,-0.0187,
1004509283,2,106,0.0189,1661,-0.1002,-0.0187,
1004634279,2,106,0.0189,1661,-0.1002,-0.0187,
1004761316,2,106,0.0189,1661,-0.1002,-0.0187,
1004947281,2,106,0.0189,1661,-0.1002,-0.0187,
1005195272,2,106,0.0189,1661,-0.1002,-0.0187,
1005256278,2,106,0.0189,1661,-0.1002,-0.0187,
1005317278,2,106,0.0189,1661,-0.1002,-0.0187,
1005446284,2,106,0.0189,1661,-0.1002,-0.0187,
1005508283,2,106,0.0189,1661,-0.1002,-0.0187,
1005759278,2,106,0.0189,1661,-0.1002,-0.0187,
1005820278,2,106,0.0189,1661,-0.1002,-0.0187,
1005943320,2,106,0.0189,1661,-0.1002,-0.0187,
1006007472,2,106,0.0189,1661,-0.1002,-0.0187,
1006069283,2,106,0.0189,1661,-0.1002,-0.0187,
1006131278,2,106,0.0189,1661,-0.1002,-0.0187,
1006193278,2,106,0.0189,1661,-0.1002,-0.0187,
1006320057,2,106,0.0189,1661,-0.1002,-0.0187,
1006381273,4,166,0.0241,1593,-0.063,-0.0175,
1006570088,4,166,0.0241,1593,-0.063,-0.0175,
1006631693,4,166,0.0241,1593,-0.063,-0.0175,
1006693271,4,166,0.0241,1593,-0.063,-0.0175,
1006755277,4,166,0.0241,1593,-0.063,-0.0175,
1006817277,4,166,0.0241,1593,-0.063,-0.0175,
1006946821,4,166,0.0241,1593,-0.063,-0.0175,
1007009286,4,166,0.0241,1593,-0.063,-0.0175,
1007133277,4,166,0.0241,1593,-0.063,-0.0175,
1007258848,4,166,0.0241,1593,-0.063,-0.0175,
1007507277,4,166,0.0241,1593,-0.063,-0.0175,
1007568663,4,166,0.0241,1593,-0.063,-0.0175,
1007695277,4,166,0.0241,1593,-0.063,-0.0175,
1007756286,4,166,0.0241,1593,-0.063,-0.0175,
1007820277,4,166,0.0241,1593,-0.063,-0.0175,
1007881342,4,166,0.0241,1593,-0.063,-0.0175,
1007944279,4,166,0.0241,1593,-0.063,-0.0175,
1008067277,4,166,0.0241,1593,-0.063,-0.0175,
1008259286,4,166,0.0241,1593,-0.063,-0.0175,
1008445277,4,166,0.0241,1593,-0.063,-0.0175,
1008508574,4,166,0.0241,1593,-0.063,-0.0175,
1008885277,4,166,0.0241,1593,-0.063,-0.0175,
1008946286,4,166,0.0241,1593,-0.063,-0.0175,
1009135392,4,166,0.0241,1593,-0.063,-0.0175,
1009198207,4,166,0.0241,1593,-0.063,-0.0175,
1009386277,4,166,0.0241,1593,-0.063,-0.0175,
1009448692,4,166,0.0241,1593,-0.063,-0.0175,
1009510277,4,166,0.0241,1593,-0.063,-0.0175,
1009885277,4,166,0.0241,1593,-0.063,-0.0175,
1010134271,4,166,0.0241,1593,-0.063,-0.0175,
1010195277,4,166,0.0241,1593,-0.063,-0.0175,
1010259277,4,166,0.0241,1593,-0.063,-0.0175,
1010445288,4,166,0.0241,1593,-0.063,-0.0175,
1010506277,4,166,0.0241,1593,-0.063,-0.0175,
1010758286,4,166,0.0241,1593,-0.063,-0.0175,
1010882869,4,166,0.0241,1593,-0.063,-0.0175,
1010945277,4,166,0.0241,1593,-0.063,-0.0175,
1011007731,4,166,0.0241,1593,-0.063,-0.0175,
1011134277,4,166,0.0241,1593,-0.063,-0.0175,
1011447277,4,166,0.0241,1593,-0.063,-0.0175,
1011508277,4,166,0.0241,1593,-0.063,-0.0175,
1011569277,4,166,0.0241,1593,-0.063,-0.0175,
1011757271,4,166,0.0241,1593,-0.063,-0.0175,
1011884277,4,166,0.0241,1593,-0.063,-0.0175,
1012008286,4,166,0.0241,1593,-0.063,-0.0175,
1012071279,4,166,0.0241,1593,-0.063,-0.0175,
1012193277,4,166,0.0241,1593,-0.063,-0.0175,
1012258412,4,166,0.0241,1593,-0.063,-0.0175,
1012384271,4,166,0.0241,1593,-0.063,-0.0175,
1012445277,4,166,0.0241,1593,-0.063,-0.0175,
1012506277,4,166,0.0241,1593,-0.063,-0.0175,
1012637086,4,166,0.0241,1593,-0.063,-0.0175,
1012761277,4,166,0.0241,1593,-0.063,-0.0175,
1012948092,4,166,0.0241,1593,-0.063,-0.0175,
1013011277,4,166,0.0241,1593,-0.063,-0.0175,
1013262271,4,166,0.0241,1593,-0.063,-0.0175,
1013510415,4,166,0.0241,1593,-0.063,-0.0175,
1013573271,4,166,0.0241,1593,-0.063,-0.0175,
1013635277,4,166,0.0241,1593,-0.063,-0.0175,
1013697277,4,166,0.0241,1593,-0.063,-0.0175,
1013759277,4,166,0.0241,1593,-0.063,-0.0175,
1013821489,4,166,0.0241,1593,-0.063,-0.0175,
1013947277,4,166,0.0241,1593,-0.063,-0.0175,
1014009277,4,166,0.0241,1593,-0.063,-0.0175,
1014321460,4,166,0.0241,1593,-0.063,-0.0175,
1014384277,11,402,0.0274,1393,-0.0419,-0.0258,
1014446313,11,402,0.0274,1393,-0.0419,-0.0258,
1014509279,11,402,0.0274,1393,-0.0419,-0.0258,
1014571281,11,402,0.0274,1393,-0.0419,-0.0258,
1014694277,11,402,0.0274,1393,-0.0419,-0.0258,
1014761178,11,402,0.0274,1393,-0.0419,-0.0258,
1014883277,11,402,0.0274,1393,-0.0419,-0.0258,
1014945277,11,402,0.0274,1393,-0.0419,-0.0258,
1015007277,11,402,0.0274,1393,-0.0419,-0.0258,
1015138277,11,402,0.0274,1393,-0.0419,-0.0258,
1015261277,11,402,0.0274,1393,-0.0419,-0.0258,
1015323277,11,402,0.0274,1393,-0.0419,-0.0258,
1015387624,11,402,0.0274,1393,-0.0419,-0.0258,
1015511271,11,402,0.0274,1393,-0.0419,-0.0258,
1015636617,11,402,0.0274,1393,-0.0419,-0.0258,
1015762277,11,402,0.0274,1393,-0.0419,-0.0258,
1015823276,11,402,0.0274,1393,-0.0419,-0.0258,
1015885277,11,402,0.0274,1393,-0.0419,-0.0258,
1015947277,11,402,0.0274,1393,-0.0419,-0.0258,
1016073277,11,402,0.0274,1393,-0.0419,-0.0258,
1016134277,11,402,0.0274,1393,-0.0419,-0.0258,
1016320198,11,402,0.0274,1393,-0.0419,-0.0258,
1016382286,11,402,0.0274,1393,-0.0419,-0.0258,
1016567277,11,402,0.0274,1393,-0.0419,-0.0258,
1016633275,11,402,0.0274,1393,-0.0419,-0.0258,
1016756277,11,402,0.0274,1393,-0.0419,-0.0258,
1016885081,11,402,0.0274,1393,-0.0419,-0.0258,
1017010272,11,402,0.0274,1393,-0.0419,-0.0258,
1017073277,11,402,0.0274,1393,-0.0419,-0.0258,
1017386277,11,402,0.0274,1393,-0.0419,-0.0258,
1017512299,11,402,0.0274,1393,-0.0419,-0.0258,
1017574335,11,402,0.0274,1393,-0.0419,-0.0258,
1017637277,11,402,0.0274,1393,-0.0419,-0.0258,
1017761295,11,402,0.0274,1393,-0.0419,-0.0258,
1017824277,11,402,0.0274,1393,-0.0419,-0.0258,
1017885275,11,402,0.0274,1393,-0.0419,-0.0258,
1017946279,11,402,0.0274,1393,-0.0419,-0.0258,
1018008277,11,402,0.0274,1393,-0.0419,-0.0258,
1018446277,11,402,0.0274,1393,-0.0419,-0.0258,
1018508332,11,402,0.0274,1393,-0.0419,-0.0258,
1018632277,11,402,0.0274,1393,-0.0419,-0.0258,
1018694277,11,402,0.0274,1393,-0.0419,-0.0258,
1018821519,11,402,0.0274,1393,-0.0419,-0.0258,
1018883286,11,402,0.0274,1393,-0.0419,-0.0258,
1019069277,11,402,0.0274,1393,-0.0419,-0.0258,
1019132511,11,402,0.0274,1393,-0.0419,-0.0258,
1019194286,11,402,0.0274,1393,-0.0419,-0.0258,
1019444660,11,402,0.0274,1393,-0.0419,-0.0258,
1019506286,11,402,0.0274,1393,-0.0419,-0.0258,
1019567634,11,402,0.0274,1393,-0.0419,-0.0258,
1019633277,11,402,0.0274,1393,-0.0419,-0.0258,
1019697277,11,402,0.0274,1393,-0.0419,-0.0258,
1019759733,11,402,0.0274,1393,-0.0419,-0.0258,
1019823277,11,402,0.0274,1393,-0.0419,-0.0258,
1019949280,11,402,0.0274,1393,-0.0419,-0.0258,
1020135277,11,402,0.0274,1393,-0.0419,-0.0258,
1020260277,24,1019,0.0236,751,0.0853,0.0216,
1020321844,24,1019,0.0236,751,0.0853,0.0216,
1020446272,24,1019,0.0236,751,0.0853,0.0216,
1020572277,24,1019,0.0236,751,0.0853,0.0216,
1020633277,24,1019,0.0236,751,0.0853,0.0216,
1020696267,24,1019,0.0236,751,0.0853,0.0216,
1020821086,24,1019,0.0236,751,0.0853,0.0216,
1020946303,24,1019,0.0236,751,0.0853,0.0216,
1021323294,24,1019,0.0236,751,0.0853,0.0216,
1021385268,24,1019,0.0236,751,0.0853,0.0216,
1021510273,24,1019,0.0236,751,0.0853,0.0216,
1021571265,24,1019,0.0236,751,0.0853,0.0216,
1021819286,24,1019,0.0236,751,0.0853,0.0216,
1022135277,24,1019,0.0236,751,0.0853,0.0216,
1022257278,24,1019,0.0236,751,0.0853,0.0216,
1022320286,24,1019,0.0236,751,0.0853,0.0216,
1022384277,24,1019,0.0236,751,0.0853,0.0216,
1022508277,24,1019,0.0236,751,0.0853,0.0216,
1022633277,24,1019,0.0236,751,0.0853,0.0216,
1022821277,24,1019,0.0236,751,0.0853,0.0216,
1022884449,24,1019,0.0236,751,0.0853,0.0216,
1023071277,24,1019,0.0236,751,0.0853,0.0216,
1023320277,24,1019,0.0236,751,0.0853,0.0216,
1023384277,24,1019,0.0236,751,0.0853,0.0216,
1023575272,24,1019,0.0236,751,0.0853,0.0216,
1023760286,24,1019,0.0236,751,0.0853,0.0216,
1023953277,24,1019,0.0236,751,0.0853,0.0216,
1024015277,24,1019,0.0236,751,0.0853,0.0216,
1024265277,24,1019,0.0236,751,0.0853,0.0216,
1024327277,24,1019,0.0236,751,0.0853,0.0216,
1024453679,24,1019,0.0236,751,0.0853,0.0216,
1024701265,24,1019,0.0236,751,0.0853,0.0216,
1024763263,24,1019,0.0236,751,0.0853,0.0216,
1024889265,24,1019,0.0236,751,0.0853,0.0216,
1025011277,24,1019,0.0236,751,0.0853,0.0216,
1025075530,24,1019,0.0236,751,0.0853,0.0216,
1025201277,24,1019,0.0236,751,0.0853,0.0216,
1025263277,24,1019,0.0236,751,0.0853,0.0216,
1025513277,24,1019,0.0236,751,0.0853,0.0216,
1025575277,24,1019,0.0236,751,0.0853,0.0216,
1025702570,24,1019,0.0236,751,0.0853,0.0216,
1025764382,24,1019,0.0236,751,0.0853,0.0216,
1026138820,24,1019,0.0236,751,0.0853,0.0216,
1026201277,24,1019,0.0236,751,0.0853,0.0216,
1026262277,24,1019,0.0236,751,0.0853,0.0216,
1026326518,24,1019,0.0236,751,0.0853,0.0216,
1026512277,24,1019,0.0236,751,0.0853,0.0216,
1026574277,24,1019,0.0236,751,0.0853,0.0216,
1026640128,24,1019,0.0236,751,0.0853,0.0216,
1026701604,24,1019,0.0236,751,0.0853,0.0216,
1026892085,24,1019,0.0236,751,0.0853,0.0216,
1027080277,24,1019,0.0236,751,0.0853,0.0216,
1027141277,24,1019,0.0236,751,0.0853,0.0216,
1027392277,24,1019,0.0236,751,0.0853,0.0216,
1027579466,24,1019,0.0236,751,0.0853,0.0216,
1027640272,24,1019,0.0236,751,0.0853,0.0216,
1027702277,3,112,0.0268,1580,-0.0163,0.0334,
1027828277,3,112,0.0268,1580,-0.0163,0.0334,
1028074287,3,112,0.0268,1580,-0.0163,0.0334,
1028139277,3,112,0.0268,1580,-0.0163,0.0334,
1028200829,3,112,0.0268,1580,-0.0163,0.0334,
1028263279,3,112,0.0268,1580,-0.0163,0.0334,
1028324843,3,112,0.0268,1580,-0.0163,0.0334,
1028638277,3,112,0.0268,1580,-0.0163,0.0334,
1028701086,3,112,0.0268,1580,-0.0163,0.0334,
1028954277,3,112,0.0268,1580,-0.0163,0.0334,
1029017277,3,112,0.0268,1580,-0.0163,0.0334,
1029079277,3,112,0.0268,1580,-0.0163,0.0334,
1029203283,3,112,0.0268,1580,-0.0163,0.0334,
1029264263,3,112,0.0268,1580,-0.0163,0.0334,
1029328277,3,112,0.0268,1580,-0.0163,0.0334,
1029389277,3,112,0.0268,1580,-0.0163,0.0334,
1029453312,3,112,0.0268,1580,-0.0163,0.0334,
1029703277,3,112,0.0268,1580,-0.0163,0.0334,
1029888432,3,112,0.0268,1580,-0.0163,0.0334,
1029952277,3,112,0.0268,1580,-0.0163,0.0334,
1030077809,3,112,0.0268,1580,-0.0163,0.0334,
1030139444,3,112,0.0268,1580,-0.0163,0.0334,
1030330282,3,112,0.0268,1580,-0.0163,0.0334,
1030520085,3,112,0.0268,1580,-0.0163,0.0334,
1030581277,3,112,0.0268,1580,-0.0163,0.0334,
1030642277,3,112,0.0268,1580,-0.0163,0.0334,
1030704179,3,112,0.0268,1580,-0.0163,0.0334,
1030768284,3,112,0.0268,1580,-0.0163,0.0334,
1030956277,3,112,0.0268,1580,-0.0163,0.0334,
1031019773,3,112,0.0268,1580,-0.0163,0.0334,
1031083277,3,112,0.0268,1580,-0.0163,0.0334,
1031207277,3,112,0.0268,1580,-0.0163,0.0334,
1031269277,3,112,0.0268,1580,-0.0163,0.0334,
1031580277,3,112,0.0268,1580,-0.0163,0.0334,
1031831283,3,112,0.0268,1580,-0.0163,0.0334,
1031893277,3,112,0.0268,1580,-0.0163,0.0334,
1031956285,3,112,0.0268,1580,-0.0163,0.0334,
1032143277,3,112,0.0268,1580,-0.0163,0.0334,
1032204277,3,112,0.0268,1580,-0.0163,0.0334,
1032333093,3,112,0.0268,1580,-0.0163,0.0334,
1032395277,3,112,0.0268,1580,-0.0163,0.0334,
1032520277,3,112,0.0268,1580,-0.0163,0.0334,
1032584691,3,112,0.0268,1580,-0.0163,0.0334,
1032709283,3,112,0.0268,1580,-0.0163,0.0334,
1032770290,3,112,0.0268,1580,-0.0163,0.0334,
1032833277,3,112,0.0268,1580,-0.0163,0.0334,
1032960277,3,112,0.0268,1580,-0.0163,0.0334,
1033022413,3,112,0.0268,1580,-0.0163,0.0334,
1033083277,5,178,0.0281,1687,-0.0351,-0.0063,
1033206726,5,178,0.0281,1687,-0.0351,-0.0063,
1033335277,5,178,0.0281,1687,-0.0351,-0.0063,
1033521805,5,178,0.0281,1687,-0.0351,-0.0063,
1033646277,5,178,0.0281,1687,-0.0351,-0.0063,
1033773283,5,178,0.0281,1687,-0.0351,-0.0063,
1033899271,5,178,0.0281,1687,-0.0351,-0.0063,
1033964277,5,178,0.0281,1687,-0.0351,-0.0063,
1034091679,5,178,0.0281,1687,-0.0351,-0.0063,
1034156093,5,178,0.0281,1687,-0.0351,-0.0063,
1034339277,5,178,0.0281,1687,-0.0351,-0.0063,
1034403621,5,178,0.0281,1687,-0.0351,-0.0063,
1034529277,5,178,0.0281,1687,-0.0351,-0.0063,
1034844277,5,178,0.0281,1687,-0.0351,-0.0063,
1034906277,5,178,0.0281,1687,-0.0351,-0.0063,
1035155277,5,178,0.0281,1687,-0.0351,-0.0063,
1035216277,5,178,0.0281,1687,-0.0351,-0.0063,
1035342600,5,178,0.0281,1687,-0.0351,-0.0063,
1035405283,5,178,0.0281,1687,-0.0351,-0.0063,
1035592277,5,178,0.0281,1687,-0.0351,-0.0063,
1035655798,3,134,0.0224,1690,-0.8659,-0.1729,
1035720282,3,134,0.0224,1690,-0.8659,-0.1729,
1035844277,3,134,0.0224,1690,-0.8659,-0.1729,
1035906277,3,134,0.0224,1690,-0.8659,-0.1729,
1035969909,3,134,0.0224,1690,-0.8659,-0.1729,
1036033359,3,134,0.0224,1690,-0.8659,-0.1729,
1036283275,3,134,0.0224,1690,-0.8659,-0.1729,
1036344279,3,134,0.0224,1690,-0.8659,-0.1729,
1036592807,3,134,0.0224,1690,-0.8659,-0.1729,
1036654279,3,134,0.0224,1690,-0.8659,-0.1729,
1036779277,3,134,0.0224,1690,-0.8659,-0.1729,
1036841277,3,134,0.0224,1690,-0.8659,-0.1729,
1037040277,3,134,0.0224,1690,-0.8659,-0.1729,
1037101277,3,134,0.0224,1690,-0.8659,-0.1729,
1037165091,3,134,0.0224,1690,-0.8659,-0.1729,
1037290277,3,134,0.0224,1690,-0.8659,-0.1729,
1037352272,3,134,0.0224,1690,-0.8659,-0.1729,
1037415277,3,134,0.0224,1690,-0.8659,-0.1729,
1037481209,3,134,0.0224,1690,-0.8659,-0.1729,
1037542279,3,134,0.0224,1690,-0.8659,-0.1729,
1037604277,3,134,0.0224,1690,-0.8659,-0.1729,
1038044277,3,134,0.0224,1690,-0.8659,-0.1729,
1038108659,3,134,0.0224,1690,-0.8659,-0.1729,
1038170277,3,134,0.0224,1690,-0.8659,-0.1729,
1038232277,3,134,0.0224,1690,-0.8659,-0.1729,
1038356280,3,134,0.0224,1690,-0.8659,-0.1729,
1038483277,3,134,0.0224,1690,-0.8659,-0.1729,
1038544272,3,134,0.0224,1690,-0.8659,-0.1729,
1038607287,3,134,0.0224,1690,-0.8659,-0.1729,
1038736281,3,134,0.0224,1690,-0.8659,-0.1729,
1038797277,3,134,0.0224,1690,-0.8659,-0.1729,
1038859277,3,134,0.0224,1690,-0.8659,-0.1729,
1039045564,3,166,0.0181,1753,0.0035,-0.0008,
1039107277,3,166,0.0181,1753,0.0035,-0.0008,
1039172277,3,166,0.0181,1753,0.0035,-0.0008,
1039233277,3,166,0.0181,1753,0.0035,-0.0008,
1039296086,3,166,0.0181,1753,0.0035,-0.0008,
1039357583,3,166,0.0181,1753,0.0035,-0.0008,
1039419277,3,166,0.0181,1753,0.0035,-0.0008,
1039481277,-2,-131,0.0153,1553,-0.1009,-0.0082,
1039543277,-2,-131,0.0153,1553,-0.1009,-0.0082,
1039669473,-2,-131,0.0153,1553,-0.1009,-0.0082,
1039981458,-2,-131,0.0153,1553,-0.1009,-0.0082,
1040042272,-2,-131,0.0153,1553,-0.1009,-0.0082,
1040105277,-2,-131,0.0153,1553,-0.1009,-0.0082,
1040167277,-2,-131,0.0153,1553,-0.1009,-0.0082,
1040479277,-2,-131,0.0153,1553,-0.1009,-0.0082,
1040666283,-2,-131,0.0153,1553,-0.1009,-0.0082,
1040789277,-2,-131,0.0153,1553,-0.1009,-0.0082,
1040914836,-2,-131,0.0153,1553,-0.1009,-0.0082,
1041040277,-2,-131,0.0153,1553,-0.1009,-0.0082,
1041167277,9,646,0.0139,1260,0.0149,0.0195,
1041352277,9,646,0.0139,1260,0.0149,0.0195,
1041416085,9,646,0.0139,1260,0.0149,0.0195,
1041540614,9,646,0.0139,1260,0.0149,0.0195,
1041602284,9,646,0.0139,1260,0.0149,0.0195,
1041853155,9,646,0.0139,1260,0.0149,0.0195,
1041915282,9,646,0.0139,1260,0.0149,0.0195,
1042041277,9,646,0.0139,1260,0.0149,0.0195,
1042104277,9,646,0.0139,1260,0.0149,0.0195,
1042230277,9,646,0.0139,1260,0.0149,0.0195,
1042477422,9,646,0.0139,1260,0.0149,0.0195,
1042667277,9,646,0.0139,1260,0.0149,0.0195,
1042855277,9,646,0.0139,1260,0.0149,0.0195,
1042979277,9,646,0.0139,1260,0.0149,0.0195,
1043041277,9,646,0.0139,1260,0.0149,0.0195,
1043104437,9,646,0.0139,1260,0.0149,0.0195,
1043292277,9,646,0.0139,1260,0.0149,0.0195,
1043354281,9,646,0.0139,1260,0.0149,0.0195,
1043418122,9,646,0.0139,1260,0.0149,0.0195,
1043479272,9,646,0.0139,1260,0.0149,0.0195,
1043542277,9,646,0.0139,1260,0.0149,0.0195,
1043604277,9,646,0.0139,1260,0.0149,0.0195,
1043665279,9,646,0.0139,1260,0.0149,0.0195,
1043983812,9,646,0.0139,1260,0.0149,0.0195,
1044107277,9,646,0.0139,1260,0.0149,0.0195,
1044170277,4,267,0.015,847,-0.5055,-0.1059,
1044231277,4,267,0.015,847,-0.5055,-0.1059,
1044606277,4,267,0.015,847,-0.5055,-0.1059,
1044668275,4,267,0.015,847,-0.5055,-0.1059,
1044795277,4,267,0.015,847,-0.5055,-0.1059,
1045106277,4,267,0.015,847,-0.5055,-0.1059,
1045229277,4,267,0.015,847,-0.5055,-0.1059,
1045293764,4,267,0.015,847,-0.5055,-0.1059,
1045355277,4,267,0.015,847,-0.5055,-0.1059,
1045418277,4,267,0.015,847,-0.5055,-0.1059,
1045541277,8,422,0.019,926,0.0034,0.0008,
1045602682,8,422,0.019,926,0.0034,0.0008,
1045664283,8,422,0.019,926,0.0034,0.0008,
1045727272,8,422,0.019,926,0.0034,0.0008,
1045789277,8,422,0.019,926,0.0034,0.0008,
1045853277,8,422,0.019,926,0.0034,0.0008,
1045915153,8,422,0.019,926,0.0034,0.0008,
1046041283,8,422,0.019,926,0.0034,0.0008,
1046103277,8,422,0.019,926,0.0034,0.0008,
1046228279,8,422,0.019,926,0.0034,0.0008,
1046292279,8,422,0.019,926,0.0034,0.0008,
1046415277,8,422,0.019,926,0.0034,0.0008,
1046539990,8,422,0.019,926,0.0034,0.0008,
1046667265,8,422,0.019,926,0.0034,0.0008,
1046729265,8,422,0.019,926,0.0034,0.0008,
